branch_id,thread_id,publication_year,branch_status,branch_type,split,text,topic_labels,sentiment,severity,pain_keywords,feature_keywords,gain_keywords,insight_summary,user_expectations
6903559511,1723880927,2022,Solved,question,test,"I'm looking to assign two different analog signals to an output with a selection option.

I'd like to route either of two analog signals to the output by selecting between them.

You can use the 'Analog-MUX' block for this purpose.",User Guidance,,5,lack of discoverability || unclear functionality,Analog-MUX block || analog output selection,analog signal switching || output selection || flexibility,Users want to switch between two analog signal sources for their output in an automation system. There appears to be some uncertainty or lack of awareness about which logic blocks or built-in functions enable this behavior easily. Users expect the solution to be straightforward and discoverable within the system's available options.,"Users are seeking a simple, effective way to select and route either of two analog signals to the output, ideally using standard or integrated logic blocks within the automation system."
6904897514,1723880927,2010,Solved,question,train,"Hello. Is there a way to combine a 4-20mA input signal with a 0-6 meter tank measurement? Specifically, I want the tank to read 0 meters when the input is at 0mA, and 6 meters when the input is at 20mA. Which setting needs to be changed in the analog comparator block for this mapping? Thanks.

Hi [user_name], The comparator block is meant for comparing two values. For your needs, try using an analog amplifier or a threshold trigger instead. First, select the sensor type as 4-20mA. Then, set 0 (minimum) and 600 (maximum). You can display the output value with two decimal places.",User Guidance,,5,confusing product naming || unclear configuration steps,analog comparator || input scaling || threshold trigger,simple scaling || linear mapping || accurate measurement,"Users are discussing how to scale a 4-20mA analog input to represent a 0-6 meter tank level. The original poster is uncertain about which analog comparator setting is required. The response clarifies that the comparator is not intended for scaling and directs attention to correct sensor configuration and input scaling values, highlighting a common misunderstanding about analog component roles and proper setup for value scaling in process control modules.","The user hopes to easily configure a 4-20mA input so that it corresponds directly to a 0-6 meter range, ideally by adjusting a setting in the analog comparator or related configuration blocks."
6910112521,1723880927,2013,Unsolved,question,train,"Hello, I am working with a [product_name] [article_no] and I want to establish communication between the device and LabVIEW using TCP/IP, or possibly UDP. The device is connected to a wireless router via an Ethernet cable on the LAN port. I need LabVIEW to receive the data sent by the device through its Ethernet port. The default port is 10001. My main question is about the format and structure of the data transmitted to the Ethernet port, as understanding this is crucial for processing the data correctly in LabVIEW. Any support or details would be greatly appreciated!

Hello [user_name], you might want to check out this thread: [document] related to PLC driver development with LabVIEW. It could offer some useful insights.

Thank you for your response, but that thread isn't quite applicable. It discusses using an older [product_name] ([article_no]) with a serial port, whereas I'm using the newer model with an Ethernet port and need to set up TCP/IP communication.",Documentation Clarity,,4,lack of documentation || data format unknown || integration blocked,Ethernet data format || TCP/IP communication || UDP support || default port 10001,LabVIEW integration || network communication || data acquisition,"The user requires information about the Ethernet data format output from a specific [product_name] when using TCP/IP or UDP to connect to LabVIEW. Attempts to find help so far pointed to documentation for older product versions communicating via serial, which does not address the Ethernet-related requirements.","The user is seeking straightforward documentation or guidance on the Ethernet data format for their [product_name], specifically to achieve successful integration with LabVIEW."
6911320527,1723880927,2018,Unsolved,question,train,"Whenever I update the VM mapping from the web server, I encounter an error stating there is a program difference between the PC and the [product_name] device when trying to go online again. To resolve this, I have to manually ensure the VM memory is synchronized on both the PC and the [product_name] device every time. Is there a way to fix this issue without always changing my values on the [product_name] device? Would inserting a Micro SD card into the [product_name] module help? Any guidance would be appreciated. Thanks in advance.

Unfortunately, there is currently no solution to this issue. It can be frustrating since you have to put the [product_name] device in STOP mode to download the program, and when using the web server to modify parameters, the software reports differences because the changed parameters cause a mismatch between the offline and online program.",Bug Reports || Usability Improvement Suggestions,,4,program difference errors || annoying workflow || stop requirement for download,VM mapping || online synchronization || web server parameter update,seamless synchronization || reduced manual effort || persistent memory mapping,"Users are consistently facing challenges with keeping the virtual memory mapping in sync between PC and [product_name] devices when operating through the web server. Updating the VM mapping prompts errors about program mismatches, leading to manual work to realign values. This recurring issue is bothersome, especially since the device must be stopped for program downloads, and frequent parameter changes lead to mismatches.",Users seek a reliable and automated way to synchronize VM mapping between PC and [product_name] devices without the need for continuous manual adjustments or error messages. They are looking for a lasting solution that simplifies the workflow and prevents unnecessary intervention.
6917928636,1723880927,2020,Unsolved,question,test,"I read that [product_name] [version_no] can create secured HTTPS custom web pages, but only supports the latest [product_name] [version_no]. I would like to know how to revert or convert back to standard HTTP as with [product_name] [version_no]. When I try a HTTPS site loaded into [product_name] [version_no], it still works in unsecured HTTP mode, but loads very slowly. I want to convert or adjust it back to HTTP in hopes of speeding up the loading process. Any advice is appreciated.

Hello, check if the option for access control in the tools/transfer section is enabled, and make sure to install the required certificate on your device. Details about certificate installation are available in the [document].",Performance Predictability || Product Compatibility,,4,slow web page loading || incompatibility || lack of downgrade option,HTTPS support || HTTP/HTTPS switching || customized webpage,faster loading || HTTP compatibility || easy downgrade,"The user faces slow performance and compatibility problems when running a web project meant for HTTPS from [product_name] [version_no] on older [product_name] [version_no] hardware. The project runs with HTTP but is very slow, and the user asks for a way to switch the site back to HTTP to improve speed. The feedback highlights that newer features like HTTPS are not supported by previous hardware versions, which affects usability and performance.",The user wants to be able to revert a webpage set up for HTTPS back to HTTP to achieve compatibility and faster loading times when using older [product_name] [version_no] hardware.
6921525436,3055273936,2014,Unsolved,question,train,"It's odd—I noticed my previous post about the password displays a negative reply count. I've been reading this forum for years and never saw that before. I'm not sure there's a guide for this device, but after finally getting the micro SD card inserted (which wasn't easy), I can’t seem to get it back out and worry I might damage the plastic. I've tried pressing it, assuming a spring mechanism like many SD slots, and there’s a small hole nearby—possibly an eject? That didn't help. Any suggestions?

It may be that the card is upside down, which has happened to me as well. I struggled quite a bit to remove it and had to disassemble the [product_name] to succeed.

I think it’s unlikely to insert the card backwards, but I’ll check. When working correctly, should it be spring loaded—do you press in to release and remove the card?

I managed to get the card out. After reassembling everything, I noticed the construction is rather unstable. It is spring loaded, so you push in to eject, but the plastic housing makes the process tricky.

Things got complicated—I ran two data logging tests, using nearly identical setups, one before removing the SD card slot from the controller and one after. The first test yielded expected on/off data, but after reinstalling the card, I saw strange values and lost half the input data along with the expected outputs. Please see attached for details. I believe [company_name] should reassess their manufacturing process for this plastic assembly.",Data Integrity Concerns || Hardware Reliability,,4,difficult card extraction || device assembly issues || corrupted data logging || poor hardware design,micro SD card slot || spring loaded mechanism || data logging integrity || plastic housing,easy and safe card handling || reliable data logging || consistent operation,"Users express frustration with the micro SD card slot in a [company_name] [product_name], especially regarding safe card insertion and removal. Physical design flaws, particularly with the plastic housing, make extracting the card challenging and risk damaging the device. After tampering with the slot, users also reported issues with data logging, such as truncated or corrupted information, highlighting concerns about hardware reliability and assembly quality.","Users expect an easy and risk-free way to insert and remove the micro SD card, along with reliable operation before and after accessing the card slot, including consistent and accurate data logging."
6922377726,1723880927,2017,Unsolved,question,train,"Hello, I previously used a program created in [product_name] [version_no], which was downloaded to [product_name] [version_no] (not [article_no]). The TIA configuration was then transferred to the [product_name] hardware with [article_no], and everything worked fine. Now, I have a [product_name] [version_no], but I'm unable to establish a connection. Is it possible to monitor bits in [product_name] Runtime Advanced? Thanks! [user_name]

This issue has already been discussed in the German section of the forum, where it was noted that [company_name] is aware of the problem. Specifically, see the fifth reply in the relevant thread by [user_name]: 'LOGO 8 FS4 & WinCC RT - keine Verbindung'.",Product Compatibility,,4,connection issue || compatibility problem || hardware upgrade difficulty,connection || monitoring bits || hardware version support,compatibility || monitoring || seamless upgrade,"There is a reported connectivity issue between the new [product_name] [version_no] hardware and [product_name] Runtime Advanced. Earlier versions and setups functioned without problem, but migrating to the [version_no] hardware has led to connection failures. Forum feedback indicates this is a known issue that [company_name] is aware of.","Users anticipate that the updated [product_name] [version_no] hardware should work with previous configurations and support seamless monitoring in [product_name] Runtime Advanced, similar to older hardware versions."
6922713963,3055273936,2009,Solved,question,train,"I'm working with a circuit that uses a delay timer. The timer value appears in a text message, but right now the message counts up to the target value. I'd like it to instead count down from the set value. Is there a way to achieve this? Possibly by using a second counter that activates when the delay starts and counts down, with the text message referencing that instead. Any suggestions would be welcome. Thanks, [user_name]

Hello, this functionality is available in the newer [product_name] [article_no]. With this version, you can include the remaining time directly in a text message, which isn't possible with older [product_name] versions. Hope this clarifies things.

This worked perfectly, and I also learned more about the [product_name] programming software. Thanks for your help, [user_name]",Feature Requests,,4,count-up limitation || feature not present in older hardware,timer countdown in text message || dynamic message customization,countdown message || timer integration || improved usability,"Members are discussing how earlier versions of [product_name] modules don't support displaying countdown values in text messages tied to timers. A newer hardware model adds direct support for showing remaining time, improving user experience and eliminating the need for extra configuration.","Users expect the device to natively display countdown values in text messages linked to timer operations, without requiring complex workarounds."
6923206003,3055273936,2009,Unsolved,question,train,"After a hardwired control box failure on an older machine, I'm considering using a [product_name] unit for a basic control task. My setup involves two inputs: I1 receives a 5V square wave from a rotary encoder (roughly 355 cycles per second) and I2 receives an on-off signal from a sensor (either a photocell or a microswitch, voltage can be chosen). There is one output: O1, which controls a pneumatic solenoid valve operating at either 24V or 240VAC. The logic is: when I2 is active, I want the controller to count a specific number of pulses from I1 before activating O1, then count more pulses before deactivating O1. The programming logic works in the demo software. However, I'm not very experienced with electronics and want to ensure I select the correct model before purchasing. a) Is a 0-5V square wave from the rotary encoder compatible with the [product_name] input? b) Can I use the output of the [product_name] as a normally open switch for the solenoid valve? Also, which [product_name] model should I choose for this application? Looking forward to some advice.

[product_name] 24CE, logic module with display: input/output 24V/24V/24V, 8 digital inputs (4 analog), 4 digital outputs; memory for 400 blocks, expandable, built-in Ethernet web server, data logging on standard micro SD card, compatible with [product_name] programming software. Selecting appropriate hardware depends on your application—for simple on/off tasks like lighting, pumps, fans, or window actuators, choose hardware featuring relay outputs. For functions like dimming or speed control requiring PWM, opt for transistor output hardware. If monitoring values or alarms visually is important, select a model with a display. Order number: [article_no] This product information should assist you.

I suggest the [product_name] [article_no] operating at 12/24V. Standard digital inputs in such controllers typically support up to 4 Hz signals, but models designed for DC supply voltage like the [article_no] feature four high-speed counter inputs processing up to 5 kHz. Note, however, that signal detection requires a high voltage level above 8.5V, so a 5V (TTL) signal won’t be reliably recognized. You might use an optocoupler to adapt the encoder signal. To switch a valve, you could connect a contactor (coil 24VDC) to the controller output; quality contactors can operate with higher voltages like 230V. Order number for this module: [product_name] [article_no].

[product_name] 24 CE DI: 24V DC 8 inputs, 4 can be analog (0–10V). DQ: 4 x 0.3A transistor outputs. Order number: [article_no] Suitable for both basic and advanced uses such as PWM output or standard switching tasks.",Integration Limitations || Product Compatibility || User Guidance,,4,input voltage incompatibility || unclear product selection || external circuitry need,fast digital inputs || input voltage thresholds || output relay/transistor flexibility || expandability || display option || web server || project compatibility,simple setup || encoder compatibility || easy model selection || direct sensor integration,"Discussions focus on choosing a suitable [product_name] controller to replace a failed wired system for a simple industrial process. Key issues are whether the 5V square wave rotary encoder is directly compatible with the controller inputs and ensuring proper control of pneumatic valves. Responses outline models with relevant input features, clarify potential voltage mismatch on inputs, and suggest solutions like using optocouplers for adaptation. Recommendations detail models and features, but note that direct compatibility with TTL-level signals is a possible limitation needing external circuitry.","The user expects the [product_name] controller to natively accept a 5V square wave encoder input and provide straightforward switching for solenoid valves. They seek a model recommendation matching simple control logic, easy setup, and minimal electronics expertise."
6923301988,3055273936,2009,Unsolved,question,train,"To clarify my question: I need to count pulses from a rotary encoder, which outputs a square voltage signal ranging from 0 to 5 volts at about 320 cycles per minute. Is it possible for a [product_name] to count this kind of signal?

Hello [user_name], If you check the manual, most of your questions are answered there: - It's not possible to connect this sensor directly because 5V is too low—[product_name] modules require at least 8.5V for the input to register as high, and some need 12V. - The frequency may be somewhat high for standard digital inputs, though certain models might handle it—you'd need high-speed inputs from the 12/24 modules. If you adjust the input voltage, for example using an optocoupler or a photoMOS relay, you can use the [product_name]. I have posted some circuit examples for single or dual channels here in the forum—check my collection and look for them in the English section. Best regards, [user_name]",Product Compatibility,,5,input voltage mismatch || input frequency limitation || additional required hardware,digital input voltage threshold || frequency capacity || pulse counting,direct sensor integration || pulse counting || compatibility,"The discussion involves whether a [product_name] can count signals from a rotary encoder producing a 0-5V square waveform at 320 cycles per minute. Users noted that the input voltage is insufficient for reliable detection by the [product_name], and the input frequency may be high for some digital inputs, but modification of the signal using additional hardware like optocouplers could resolve these issues.",The user expects to directly connect a 0-5V rotary encoder output to the [product_name] and have it reliably count the resulting pulses.
6923893872,3055273936,2013,Unsolved,question,test,"Hello everyone, is there a way to change the run/stop status of the [product_name] controller using internal commands?

Hello, No, this can only be done directly on the device or by using [product_name] configuration software. Regards,",Integration Limitations,,5,limited control || manual operation required || no internal command support,run/stop status change || internal command support,remote control || automation || internal commands,"A user asks if the run/stop mode of a [product_name] controller can be changed remotely or via internal command, and learns that it’s only possible physically or through dedicated configuration software. This highlights a limitation in remote system control and flexibility.","User hopes to manage the run/stop mode of the [product_name] controller internally, without needing physical access or specialized software."
6924347975,4479534060,2024,Unsolved,question,train,"I am working on setting up an IO field in a basic HMI device to input an analog setpoint value for a [product_name] V[version_no] project. After creating the IO field and configuring the HMI tags, the value entered in the IO field updates the analog input in the [product_name] project as expected. However, I want to have a predefined start value loaded automatically when both the PLC and HMI power on, instead of the value defaulting to zero. I set a 'Start Value' for the relevant tag in the engineering software, but it does not behave as intended—when the system powers on, the IO field and the PLC analog input both show '0'. Interestingly, if the HMI is disconnected from the PLC (e.g., the LAN cable is removed) during power-up, the IO field on the HMI displays the correct predefined value set in the 'Start Value' field. This suggests that with the HMI and PLC connected, the 'Start Value' does not load properly for either the IO field or the PLC analog input. I have attached relevant images and screenshots. How do I configure the IO field so that the preset value is loaded and transferred to the PLC as soon as power is restored?

This issue is similar to what you encountered with digital signals in your other topic. The HMI device itself cannot save data; any values from an input/output field need to be stored by the PLC. Therefore, values from the HMI should not be directly processed in the PLC through analog network input. Instead, these values should be written into a parameter of an analog block (such as a mathematical instruction) using parameter VM mapping. If you store a value directly in a parameter using parameter VM mapping, the value is saved in the flash memory and remains intact even after a power cycle.",Data Persistence Confusion || Integration Limitations,,4,incorrect startup value || lack of persistence || inconsistent behavior,HMI start value || analog IO synchronization || parameter VM mapping,automatic initialization || persistent default value || PLC-HMI synchronization,"Users are facing challenges with initializing setpoint values on an HMI when working with a [product_name] PLC system. Using the 'Start Value' in the configuration software does not result in the desired initial value after power-up unless the HMI is disconnected from the PLC, indicating unintended behavior in tag synchronization. The issue appears to be a lack of persistent tag storage on the HMI side, creating uncertainty about where to manage data persistence and how HMI-PLC integration impacts initial values at startup.","The user anticipates the configured 'Start Value' on the HMI to persist and automatically update the PLC analog input at power-up, ensuring a preset default value is set without manual intervention."
6924368732,1723880927,2022,Unsolved,question,train,"Is it possible to modify UP/Down counter parameters externally? I need the Off parameter to be adjustable via a variable. EDIT: Possible solution: Using references: How can you set up references between blocks in [product_name]? It should also be feasible by using Variable Memory (Tools -> Parameter VM Mapping).

There are several options: 1. Change the value using the display and message text. 2. Use another counter and reference its value. 3. Adjust via the web server.

Thread closed as the question was posted twice. The related discussion with the subject 'Is it possible to read values from Modbus and use them to modify the Off parameter of the Up/Down counter only under certain conditions?' is available within the conference [product_name] - Software. Best regards, [user_name]_Moderator",Documentation Clarity || Usability Improvement Suggestions,,5,parameter access limitations || unclear workflow || incomplete information,variable memory mapping || UP/DOWN counter parameters || external referencing,dynamic parameter adjustment || external control || flexibility,"The user wants to dynamically adjust the 'Off' parameter of an UP/DOWN counter in [product_name] software from outside the block. There is some uncertainty about which interfaces or tools support this, suggesting possible gaps in documentation or ease-of-use regarding external parameter management and variable mapping. Other participants suggested methods like using the display, referencing, and web server, reflecting that the process may be complex or not clearly documented.","The user anticipates being able to set counter parameters flexibly from external sources or variables, ideally via an intuitive interface or dedicated function within [product_name] software."
6924716023,4479534060,2005,Unsolved,question,train,"My [product_name] software only connects to my hardware when I start up with a serial mouse plugged in. After Windows is loaded, I remove the mouse and connect my hardware, otherwise I get a 'device not connected' error. Has anyone encountered this? I've already checked for other programs or devices using the serial port, but nothing helped.

Hi [user_name]! Do you have a second serial port available? Are you using a serial mouse, or a PS2 or USB mouse? I use a USB-to-serial adapter and it works without any issues.

I'm also using a USB-to-serial converter and it works well. The driver creates virtual serial ports so I can select a different port instead of the one used by the mouse, which avoids conflicts.",Product Compatibility,,3,connection failure || manual workaround || port conflict || unreliable detection,serial port communication || port detection || hardware connectivity,automatic detection || easy hardware connection || no manual port switching,"A user experiences difficulties connecting software to hardware via the serial port, requiring a workaround involving a serial mouse at startup. Other users indicate that using USB-to-serial adapters resolves such connection problems, suggesting that compatibility or resource conflicts may be causing the issue.","User hopes for easy and stable hardware connection through the serial port, without complicated steps or workarounds."
6925401543,3055273936,2018,Unsolved,question,train,"I have a flow meter that provides an analog output signal of 4-20 mA. Is it possible to adjust the pump speed to match the flow value using [product_name] PLC?

Yes, this can be done if the pump allows for speed adjustment, for example via a variable frequency drive (VFD). For a more detailed answer, additional information would be needed.",Product Compatibility,,5,uncertainty about PLC capability,analog input processing || pump speed control || integration with VFD,automated pump control || flow rate matching || PLC analog processing,"Users are considering using a [product_name] PLC for automatic pump speed control based on an analog signal from a flow meter. The discussion confirms this as a typical process automation scenario, with the response indicating feasibility if a variable frequency drive is used.",User expects that the [product_name] PLC can receive analog input and dynamically regulate pump speed to maintain the desired flow rate.
6927127609,3055273936,2024,Solved,question,train,"Hello everyone, I connected two 5K potentiometers to my [product_name] base unit (using a 6.8k series resistor) to simulate analog signals. Initially, both channels gave readings from 0 to about 940 through the full rotation while monitoring online. Now, AI3 has stopped working. I measured the voltage at the channel input and it's now 10.4V, so I'm wondering if the channel might have been overloaded. Has anyone else encountered this problem?

The analog inputs should handle up to 28.8 VDC without issue.

Understood, thanks for clarifying.

Hello, by default the [product_name] with onboard analog supports only 2 analog inputs. To use more, you need to adjust the configuration from 2 to 4 analog inputs. In [product_name] Soft Comfort, go to: File, Properties, I/O Setting, and change from 2 AI to 4 AI. I hope this information helps.",Documentation Clarity || User Guidance,,4,channel stopped working || unclear configuration || fear of hardware damage,analog input channels || configuration settings || tolerance to voltage || online monitoring,stable analog simulation || all channels operational || easy configuration,"Users report confusion when one analog channel (AI3) on a [product_name] base module stops working after successful initial use. There is uncertainty about electrical limits and whether a manual configuration is required to enable additional analog inputs, as this information is not obvious from the interface or documentation.","The user expects all analog input channels on the [product_name] base module to function reliably after setup and for the system to either automatically detect, or clearly indicate, any configuration changes needed, without risking hardware damage."
6928691380,1723880927,2008,Unsolved,question,test,"Hello everyone, I'm working on a project using [product_name] [version_no], and I'd like to open a PDF file by pressing a specific button in the application. How can this be accomplished? Looking forward to your suggestions.

Hello [user_name], Check out this entry which explains how to use a Dynamic Wizard to create a C-script for opening a PDF file through a button: [url] Hope this helps, [user_name]",User Guidance,,4,unclear instructions || missing functionality || integration difficulty,button-triggered file launch || external PDF access,open PDF || button action || project integration,"The user wants to implement a feature to open a PDF file with a button in [product_name] [version_no], but is unsure about the setup process, indicating that documentation or direct functionality for this is not immediately clear.",The user hopes for clear instructions or built-in features to easily link a button to opening a PDF in [product_name].
6929897032,1723880927,2012,Unsolved,question,test,"Hello, can you assist me? I'm trying to create a sample function block diagram in [product_name] V7 on Windows 7 Home Premium, but I can't save my project due to a write protection message. Additionally, I'm unable to download the project to my [product_name] module [article_no]. Thank you for your support, this forum has been very helpful.

Hi, could you share some screenshots related to your issue? Also, what cable are you using? Did you choose the correct interface and COM port? Refer to the attached image. You can use autodetect to check if the cable is recognized. Regards,

You may not have enough privileges to save in your chosen file location. Try running [product_name] from the installation folder by right-clicking the executable and selecting 'Run As Administrator'. Hope this helps!

Try saving with a different name using Save As. Often, programs designed for newer module versions are not compatible with older ones. Check your program for features specific to the newer version and make adjustments. Once you think it’s ready, press F2 and review the info-screen on your PC for details about compatibility.

I use a [company_name] [product_name] RS232 cable with an RS232 to USB converter, and my system is Windows 7 Home Premium 64-bit. Is it possible to run the 32-bit version of [product_name] in a 64-bit Windows environment? Also, I can’t save any project on my computer. Thanks for the helpful forum.

Why not download the 64-bit version from the official demo, upgrade, or driver resource? Using USB to RS232 converters is often problematic. It's better to use the dedicated USB programming cable. If you still want to use the converter, refer to [document] for guidance on connecting a RS232 cable when only a USB interface is available. It's best to assign a low COM port number for the converter. Regards,",Product Compatibility,,3,cannot save project || write protected error || hardware download issue || USB converter not reliable,project saving || hardware compatibility || communication interface || OS compatibility,save project successfully || download project to hardware,"Users working with [product_name] V7 on Windows 7 Home Premium 64-bit face problems with saving projects and downloading them to [product_name] modules due to permission restrictions and hardware compatibility. The 'write protected' error suggests file access issues, possibly related to operating system privileges or compatibility. USB-to-RS232 converters present further difficulties as they are frequently unreliable.",Users expect to save projects on their computers and successfully transfer them to [product_name] modules without encountering permission or hardware compatibility problems.
6931131419,1723880927,2024,Unsolved,question,train,"Hello, I'm looking for assistance. I have set up a web interface and need to generate an HTTPS certificate for it to function securely. Can someone please advise where I can obtain this certificate? If possible, could you provide a screenshot of [product_name] where I can find the option to generate the certificate?",Documentation Clarity,,4,missing guidance || unclear feature location || documentation gap,certificate management || web interface security || HTTPS support,secure access || HTTPS enablement || certificate generation,The user is having trouble locating the option to create an HTTPS certificate within the web interface setup using [product_name]. This confusion is creating an obstacle for enabling secure web access. The lack of documentation or visual examples makes it harder to find the necessary functionality.,"The user expects clear instructions and an intuitive way within [product_name] for generating an HTTPS certificate, preferably with screenshots or a specific location outlined for certificate creation."
6932017991,4479534060,2020,Solved,question,test,"Hello! I am facing an issue reading and writing Modbus data. A few days ago, I connected the [product_name] to my PC and everything worked well—I could access Modbus data using QModMaster. Problems started when I tried writing a simple C# program with the EasyModbus library to communicate with the PLC. It worked with the EasyModbus Slave simulator, but when connecting to [product_name], I got a Visual Studio error: ""System.IO.IOException: Unable to write data to the transport connection: An existing connection was forcibly closed by the remote host."" After this error, QModMaster could no longer read/write data either. For functions like 'Read Coils' at address '0', I now receive errors such as ""Read data failed. Error: no error."" and the port shows as closed. (See attached images)

The description is detailed but misses specifics. It’s possible an earlier connection was left open. I do not specialize in C programming, so I can't assist further. Please provide more details for others to help.

Try using port 510 instead of 502.

Why choose port 510? There are eight static connections with [product_name]. For Modbus server, ports are usually set from 502 to 509 depending on the connection point (refer to network project). For Modbus client, any port can be specified, but typically ports start at 502.

The screenshot from the original poster indicates ""Port is closed."" They’re attempting to connect with port 502. I faced a similar issue with my new [product_name], where connections only succeeded on port 510. If the user can connect using port 510, it may rule out issues with their C# code—the network project setup might be the root cause.

In your situation: Is the [product_name] acting as the master (client) or slave (server)?

The [product_name] is configured as ""Master."" However, I can read and write from another device (acting as master), which makes [product_name] appear as the slave.

If [product_name] is set as master (client) in a Modbus TCP/IP connection, you can freely select the port for the Modbus slave (server) device. The software defaults port number 502 for the Server because Modbus standardizes it. As a slave, [product_name] uses port 502 for its first static connection, then increases by one for each additional connection up to port 509.

Thanks for your help. Changing to port 510 resolved the issue, but I’m unsure why it previously worked with port 502.",Documentation Clarity || Network Configuration Challenges,,3,port confusion || connection instability || unclear error messages,Modbus TCP/IP || static TCP port assignment || master and slave modes,stable communication || flexibility with software tools || clear configuration,"Forum users experienced unpredictable Modbus TCP/IP connectivity when using [product_name]. Communication started reliably with standard tools, but custom code altered connection behavior, causing port access failures even with mainstream software. The disruption led to confusion, mostly because documentation and guidance on port usage and setup for different operating modes was unclear.","Users expect stable and predictable Modbus TCP/IP communication with [product_name], both with standard tools and custom applications. They look for straightforward, reliable instructions on how to configure and use correct port numbers."
6932365592,4479534060,2015,Unsolved,question,train,"Hello everyone, Can someone let me know if it's possible to set up data exchange between [product_name] version 8 and [product_name] [version_no] in [product_name] [version_no]? --- Split from discussion about [product_name] 8 - [product_name] communication and protocol licensing.

Please check the following link: [url] There you’ll find an example related to [product_name] communication.

Thanks for the response, but the examples available are only for [product_name] version 7.

The procedure is similar, regardless of whether you’re using [article_no] or [article_no].",Documentation Clarity || Product Compatibility,,4,outdated examples || unclear documentation || hardware version mismatch,data exchange || controller communication || example projects || version-specific support,easy data exchange || up-to-date documentation || integration support,"Users are trying to establish data exchange between two specific [product_name] versions using [product_name] [version_no]. The first reply refers to material for an earlier version, which doesn’t fully address requirements for the newer hardware. This shows a gap in documentation or examples for more recent versions, which may make it challenging for users to set up their systems confidently.",The user is looking for detailed instructions and specific examples for integrating [product_name] version 8 with [product_name] [version_no] controllers within [product_name] [version_no].
6932599814,1723880927,2022,Unsolved,question,train,"Hello everyone, hope you're all well. I'm seeking advice on how to create an adjustable timer and counter program to control an output on my [product_name] [article_no]. I want to adjust: how long the output stays on (0-10 seconds), how long it's off (2-180 seconds), and how many on/off cycles occur before stopping (0-10 cycles). I plan to use 8 pushbuttons as inputs for: increasing/decreasing on-time, increasing/decreasing off-time, increasing/decreasing cycle count, starting the program, and stopping/resetting the program. As a beginner, I'm struggling with timers and suspect I'm missing something simple. Any help would be appreciated.

Are you sure the ranges should be 0-10 seconds and 0-10 cycles? Or should it be 1-10 seconds and 1-10 cycles?

I've attached a possible solution. On time: 1-10 seconds, off time: 2-180 seconds, cycles: 1-10.

Thanks for your help, I will try this out and let you know how it goes.

You didn't specify which [product_name] [article_no] model you have. The example I provided was made for the first generation of [product_name].",User Guidance,,5,confusing setup || lack of guidance || beginner difficulty,adjustable timers || cycle count || physical input mapping,easy configuration || precise control || automation,"A beginner user is looking for help with setting up adjustable timers and counters to control output cycles on a [product_name] device. The user faces challenges managing timings and logic with multiple input buttons. Another community member clarifies parameter limits and shares an example design, demonstrating active support, but reveals the user's uncertainty about their exact device model and configuration details.","The user is looking for straightforward instructions or examples to set up adjustable timers and counters using pushbuttons, enabling easy and reliable control of output cycles suitable for someone new to this type of programming."
6933150768,1723880927,2020,Solved,question,train,"Good morning everyone, I’d appreciate it if someone could review this. My main question: can outputs be activated directly from the computer software? The program runs fine in the simulation mode, but I'm having trouble uploading it. Has anyone used this controller with the analogue expansion to manage temperature control?

Input I6 isn’t connected to any other element, flag, or coil.

Thanks for pointing that out—I’ve uploaded the program now. Is there a way to trigger outputs from the software so I can step through the program? Also, I'm still having difficulty with the temperature controller setup.

Could you provide more detailed information?

Thanks for the quick reply. 1) Can I use the configuration software on my computer to activate or deactivate outputs on the controller? 2) I've connected an analogue expansion module and a PT1000 2-wire sensor from I2 to U2 with a link between I1 and I2. Any help is really appreciated.

For question 1: If you’re asking whether you can force the actual controller’s outputs using the configuration software, that isn’t possible. For question 2: What do you mean by the analogue signal? Are you unable to see values? By default, the base module reserves addresses AI1 and AI2. So the first available address for the expansion module is AI3.

Did you connect the PT sensor to the second channel of the expansion module? If so, AI4 is the correct address for that. For wiring: connect both wires from the PT sensor to U2- and U2+. You also need to bridge U2- to IC2.

I’m using the expansion module with connections I1, M1, U1, I2, M2, U2 on rail X12. I linked I1 and I2 together and connected across I2 and U2 according to the diagram.

Your analogue module only supports voltage (0–10V) or current (0/4–20mA); it's an AM2 module. For PT100 or PT1000 sensors, you need an AM2 RTD module ([article_no]). Alternatively, you could use an external PT100/1000 converter with a 0–10V or 0/4–20mA output.

Thanks—that was my mistake, I ordered the wrong part from the supplier but now have the correct module coming. Appreciate the help!",Documentation Clarity || Product Compatibility,,4,unable to activate outputs from software || module-sensor incompatibility || confusion on wiring/addresses || hardware selection mistake,output activation from simulation || analog input compatibility || RTD sensor support || simulation vs real mode behaviour,activate outputs from software || temperature control || correct sensor integration || step-by-step program testing,Users face difficulties in activating physical outputs via simulation software and misunderstand which hardware modules are compatible with analogue temperature measurements. The unclear communication about hardware compatibility and module functionality in the software leads to incorrect setups and false expectations regarding what the products can do.,Users expect to be able to control the controller’s outputs directly through the simulation software and want simple integration with accurate analogue readings using a PT1000 sensor and the purchased module.
